Subject,Sentence_Type,Adjective,Polarity,Expected_response,Response,Accuracy,RT,MaxDeviation,MaxDeviation.Time,MaxDeviation.Time.Norm,MaxDeviationBorder,MaxDeviationBorder.Time,MaxDeviationBorder.Time.Norm,MaxRatio,MaxLogRatio,MaxRatio.Time,MaxRatio.Time.Norm,MaxDifference,MaxDifference.Time,MaxDifference.Time.Norm,AccPeak,AccPeak.Time,AccPeak.Time.Norm,Int.Ratio.AccPeak,Int.LogRatio.AccPeak,Int.Difference.AccPeak,Int.X.AccPeak,Local.Maxima.Acc,Len.Local.Maxima,Delay,Ratio.Acc
2,EI,L/Q,N,true,false,0,2172,0.7448863155922293,1650.7199999999998,76,1.2819563998187737,1629.0,75,59.94902738958311,4.0934946576485585,1737.6,80,1.0726742204162703,1650.7199999999998,76,0.00018591348732115257,1715.8799999999999,79,143.71295743816862,34.84268478756721,33.06396558933179,-3.717356260794744,"[[0.00018591348732115257, 79]]",1,1328,2.7368976464721606
2,EI,F/S,P,false,false,1,4717,1.6744974761080604,4150.96,88,2.14232393149644,4198.13,89,196.40141191638145,5.280160584878137,4009.4500000000003,85,2.0,4245.3,90,0.00016022165340206994,4339.64,92,978.7771293285571,63.25071872438027,47.694768424036006,4.403757731179419,"[[8.385129003055363e-05, 82], [0.00016022165340206994, 92]]",2,3739,4.407548511876521
2,EI,B/D,N,true,true,1,1269,0.17869805417597812,494.90999999999997,39,0.885902450548781,532.98,42,0.7144271520254847,-0.33627424338748835,494.90999999999997,39,-0.45469707162293127,494.90999999999997,39,5.213700529166203e-05,989.8199999999999,78,35.33613041209231,-112.15175122830134,-75.2444539042118,31.30103638044803,"[[8.119068188381553e-05, 45], [8.81778037550604e-05, 48], [5.708592577788871e-05, 53], [7.189080638619093e-05, 76], [5.213700529166203e-05, 78]]",5,27,-4.383318861622864
2,EI,B/D,P,false,false,1,1390,0.1283276975947412,597.7,43,1.1266869632287855,597.7,43,3.411112643152662,1.2270385263895334,1181.5,85,0.4996607243027662,597.7,43,4.8597921652270164e-05,1153.7,83,159.94870760740326,50.299235778405404,29.740184742396597,-18.62037759688345,"[[5.959354079705733e-05, 46], [6.529497294620674e-05, 49], [7.751232755152552e-05, 51], [4.63483769947826e-05, 55], [4.8597921652270164e-05, 83]]",5,600,1.0441019468937767
2,EI,B/D,P,false,false,1,1547,1.6851530941400823,1005.5500000000001,65,2.2380048750296995,1005.5500000000001,65,197.94728701648506,5.288000768060317,711.62,46,2.0,1113.8400000000001,72,0.00025935702553659876,1144.78,74,1519.6174472909659,118.22852420513877,83.14395027349806,37.24823203250472,"[[0.00025935702553659876, 74]]",1,497,5.090772957614197
2,EI,1,P,false,true,0,1209,0.202275685288021,701.22,58,0.9698318757325584,604.5,50,0.7172116182142784,-0.3323843379759566,580.3199999999999,48,-0.4180487988959678,580.3199999999999,48,0.00017800136833530042,689.13,57,39.6442395375283,-21.371361185188004,-25.43671814300816,2.602528504561122,"[[0.00016034478099236272, 55], [0.00017800136833530042, 57]]",2,592,-1.686061070908316
2,EI,B/S,P,true,true,1,2764,1.5234720520750311,2128.28,77,2.123861472009496,2128.28,77,1.0,0.0,2183.56,79,0.0,2155.92,78,0.00020343411409370248,2238.84,81,58.31565192653055,-33.536208770168805,-19.78172932353394,-40.489900373980724,"[[0.00020343411409370248, 81]]",1,711,-4.267630119006406
2,EI,2,P,true,true,1,2073,1.2772779538546233,1409.64,68,1.7168037598681765,1388.91,67,0.7368288614810968,-0.30539962341693655,1181.6100000000001,57,-0.211637815032924,1305.99,63,0.00022574412204580025,1451.1000000000001,70,47.29059150969149,-37.24609798301701,-25.74998281106506,-7.301359962601391,"[[0.00022574412204580025, 70]]",1,1157,-4.032456079096315
2,EI,L/Q,P,false,false,1,5593,0.08218553361304205,0,0,0.988203411675553,4138.82,74,1.6010985098137895,0.4706899622989316,4362.54,78,0.38413862737736304,4138.82,74,2.084262729572343e-05,4754.05,85,116.88701384404783,26.97706962016745,30.368197391212167,-7.3226446827477805,"[[3.3131996629658824e-05, 77], [2.084262729572343e-05, 85]]",2,4180,0.09645205605922769
2,EI,L/Q,P,true,true,1,74038,1.6813409158391388,2221.14,3,2.1350455764188006,2221.14,3,1.0,0.0,5923.04,8,0.0,5923.04,8,9.539789727840908e-07,1480.76,2,1.6123936997080726,-0.4484267020090634,-0.5480431671629069,-0.6263724786080347,"[[9.539789727840908e-07, 2]]",1,1082,0.0
2,EI,F/S,N,true,true,1,2619,1.4319276628094952,1597.5900000000001,61,2.010556748011397,1597.5900000000001,61,1.0,0.0,1938.0600000000002,74,0.0,1938.0600000000002,74,0.00020187154160860893,2016.63,77,53.00233177694373,-38.41081204767712,-17.168796933605577,-39.13688793414157,"[[0.00020187154160860893, 77]]",1,681,-3.8232991734378188
2,EI,H/C,N,true,true,1,2291,1.6677225646615295,1443.33,63,2.2707379660811067,1443.33,63,1.0,0.0,1764.07,77,0.0,1764.07,77,0.0003589564349193158,1809.89,79,68.08444488507034,-14.444486735393834,-12.651068056156108,-51.104104222667765,"[[0.0003589564349193158, 79]]",1,806,-3.876169358386546
2,EI,H/C,P,true,true,1,1476,0.16541712244249912,1180.8,80,0.8942953930671588,723.24,49,0.686482289762745,-0.3761748519761538,678.96,46,-0.4767374464732905,678.96,46,0.00026971099886913746,826.56,56,37.8707274123198,-21.993059245783922,-27.41776787805415,6.315343428286023,"[[0.00026971099886913746, 56]]",1,679,-0.8499170620653657
2,EI,H/C,N,false,false,1,1682,1.3373109770992657,824.1800000000001,49,1.9156235599562923,824.1800000000001,49,183.90685267616936,5.214429393972955,857.82,51,1.89139845891683,824.1800000000001,49,0.00021766561491275895,908.28,54,1151.399126316501,75.80819098310135,47.30026285935485,17.790141316345085,"[[0.00021766561491275895, 54]]",1,512,4.99873092426967
2,EI,L/Q,N,false,true,0,987,0.18597679063740424,769.8599999999999,78,0.8942953930671588,454.02,46,0.7082958429994876,-0.3448934152225759,0,0,-0.4569081304210223,0,0,0.0003453490648538942,513.24,52,36.13254980110958,-19.080062889665932,-24.676102985441883,6.026635645876514,"[[0.00020767688048521928, 50], [0.0003453490648538942, 52]]",2,418,-0.9473428978175312
2,EI,2,P,false,false,1,1248,0.11905999102743196,973.44,78,1.0385610667858194,0,0,1.4074912940458615,0.3418088956099936,0,0,0.42727633769724305,0,0,7.547085429594468e-05,748.8000000000001,60,84.22655993832502,20.349324518138463,24.897732141055236,0.7259087233746544,"[[8.447481685679071e-05, 53], [0.0001195620763262921, 57], [7.547085429594468e-05, 60]]",3,640,0.3313679335590471
2,EI,F/S,P,true,true,1,909,0.1832818669909812,399.96,44,1.041171887138769,309.06,34,0.747492540340361,-0.2910309532448689,27.27,3,-0.3660722554678064,27.27,3,0.00011668418755830576,418.14,46,31.0424929487003,-19.951697251445736,-21.18091183937099,0.7883329921056783,"[[0.00019999375905765227, 37], [0.00011668418755830576, 46]]",2,31,-1.895098258117864
2,EI,2,N,true,true,1,1928,1.6263170870652361,1176.0800000000002,61,2.165826184601385,1272.48,66,1.0,0.0,1388.16,72,0.0,1388.16,72,0.00026834862581706826,1426.72,74,57.30482171447793,-23.41572463773528,-20.531544050514437,-31.24995319886458,"[[0.00026834862581706826, 74]]",1,569,-3.873537460680988
2,EI,B/D,N,false,false,1,1871,1.7332717182532702,1365.8300000000002,73,2.326877743356801,1365.8300000000002,73,197.70598991908167,5.286781027740265,1421.96,76,2.0,1403.25,75,0.0002871284288825512,1440.67,77,805.971572097359,114.4581777324382,95.907427182467,49.69949639672781,"[[0.0002871284288825512, 77]]",1,497,5.113207259062714
2,EI,1,N,true,true,1,3518,1.9608326904899493,2814.4,80,2.5896697817794605,2814.4,80,1.0,0.0,2955.12,84,0.0,2955.12,84,0.00026162700418366357,2990.3,85,55.81932900151604,-67.1776735831794,-43.33253793279523,-13.231286873390484,"[[0.0002523601659054358, 73], [0.00026162700418366357, 85]]",2,1892,-3.8595404364960015
2,EI,F/S,N,false,false,1,1338,0.2070588363481844,1016.8800000000001,76,1.0469540093041971,588.72,44,23.973003836881233,3.1769283571105302,1070.4,80,0.41669988360443067,588.72,44,9.99749191754894e-05,1097.16,82,331.076845749619,73.44691591264237,29.54648063022976,-17.49937472112932,"[[5.6965276966137925e-05, 48], [9.012979231647303e-05, 50], [7.000141929093756e-05, 58], [5.8807052398947155e-05, 78], [9.99749191754894e-05, 82]]",5,588,2.4379730967827107
3,practice,null,null,null,true,null,1214,0.16093380499808393,594.86,49,1.007064017660044,522.02,43,0.751302257864679,-0.2859472343344463,461.32000000000005,38,-0.3741765932012775,461.32000000000005,38,0.00026905424004151804,558.44,46,34.30371975063495,-13.521683468068689,-17.464156510954492,-0.24255566067486573,"[[0.00026905424004151804, 46]]",1,470,-0.5686077842416375
3,practice,null,null,null,true,null,857,0.13155770752767673,0,0,0.9823399558498896,197.11,23,0.7431863348435793,-0.2968084785681545,0,0,-0.39060687369359215,0,0,0.0001248881225120384,265.67,31,22.24866020147995,-10.38572787732892,-13.122851182259339,1.2538776761624446,"[[0.00017887029079696938, 26], [0.0001248881225120384, 31]]",2,169,-0.6881853767327314
3,practice,null,null,null,true,null,1006,0.08998241626432114,0,0,0.8975717439293598,261.56,26,0.6808586639172406,-0.3844005363441866,0,0,-0.4803704311998478,0,0,9.74583380219341e-05,362.16,36,23.03750104966609,-16.470873461441933,-19.398953317130847,5.054905077262694,"[[0.00010805922259638841, 28], [9.74583380219341e-05, 36]]",2,257,-1.0772571693308972
3,EI,B/S,N,true,true,1,1915,1.5762190238060128,1340.5,70,2.100662251655629,1340.5,70,1.0,0.0,1378.8,72,0.0,1378.8,72,0.0003307924950681441,1417.1,74,44.777148307647984,-47.12877155244396,-29.11142630457333,-18.797814953450427,"[[0.00027328770542270044, 50], [0.0003307924950681441, 74]]",2,601,-3.4224561904164923
3,EI,H/C,N,true,true,1,768,0.2750763537769838,514.56,67,0.9258278145695364,161.28,21,0.6929845294503059,-0.3667476040669512,0,0,-0.45743304819886244,0,0,0.0002898309112092228,276.48,36,20.332781342816794,-32.99406878476874,-24.58040372609306,7.232847682119204,"[[0.0004503157959283786, 30], [0.0002898309112092228, 36]]",2,168,-3.6999723497613317
3,EI,F/S,P,true,true,1,712,0.16379919331968765,0,0,1.045916114790287,128.16,18,0.7715802453038028,-0.25931460052843225,0,0,-0.3425886546203345,0,0,0.00016164034855232945,199.36,28,20.78046773477283,-8.456183544449285,-10.89157836390174,0.0580813623462631,"[[0.00031248144967982753, 24], [0.00016164034855232945, 28]]",2,129,-0.6768281719581754
3,EI,F/S,N,false,true,0,650,0.20033829103733788,175.5,27,0.8622516556291391,110.5,17,0.6794563924352897,-0.3864622234101423,91.0,14,-0.4970560983846395,91.0,14,0.0006766200347453535,169.0,26,17.081970894575715,-10.980737221039503,-13.950227847020185,4.545253863134657,"[[0.0003605156941886436, 22], [0.0006766200347453535, 26]]",2,96,-0.6854989999461025
3,EI,B/D,N,false,true,0,738,0.3602119076550955,250.92,34,0.9575748975086723,110.7,15,0.7334181723325504,-0.31003924545097195,0,0,-0.4088048643796707,110.7,15,0.00041844373527877743,214.02,29,17.40015696610469,-17.065601237030997,-20.167717724982353,8.343246294544308,"[[0.00033467739999513784, 17], [0.0002828264611367019, 19], [0.0002662086839704579, 21], [0.00041844373527877743, 29]]",4,112,-1.7761528392337649
3,EI,F/S,P,true,true,1,642,0.17809660774901093,475.08,74,0.9011037527593819,121.98,19,0.7116315585268511,-0.3401949754851701,0,0,-0.4510507535802981,0,0,0.0005482290178197562,186.18,29,18.595199208698148,-13.737683621913973,-16.371827654657025,5.13533774834437,"[[0.0008150595147695429, 22], [0.0010765341205722077, 26], [0.0005482290178197562, 29]]",3,112,-1.4778080238064528
3,EI,B/S,P,false,true,0,697,0.138184953353093,0,0,0.9364238410596026,167.28,24,0.725961115977924,-0.32025882485074714,0,0,-0.42379827545803916,0,0,0.0003755143607274459,236.98,34,21.936163228881405,-16.354570416298102,-18.731763514826167,5.013205298013245,"[[0.00046684832310186196, 26], [0.0002760012375433819, 29], [0.0003755143607274459, 34]]",3,145,-1.6148897132196434
3,EI,2,N,false,true,0,986,0.3557582852065845,433.84,44,0.8551876379690949,118.32,12,0.6914824056482298,-0.36891757194906255,0,0,-0.4889230769061992,0,0,0.0005366880797853631,147.89999999999998,15,10.091236339103828,-5.980957309560159,-7.710586021224508,2.395977924944813,"[[0.0005366880797853631, 15]]",1,104,-0.7120504495393114
3,EI,L/Q,P,true,true,1,682,0.14122564048130265,0,0,1.049448123620309,150.04000000000002,22,0.765894148610444,-0.2667113059829074,0,0,-0.3460984259665332,0,0,0.0005494986045924796,204.60000000000002,30,21.552245118710776,-10.321654185586318,-12.415805692492624,0.1082384105960269,"[[0.0007637356663587964, 27], [0.0005494986045924796, 30]]",2,136,-1.0707691453168156
3,EI,H/C,P,false,true,0,842,0.19351779439781994,842,100,0.8728476821192053,151.56,18,0.6754682208487601,-0.3923491680641846,0,0,-0.49607018577849327,0,0,0.0002512138067008519,294.7,35,20.58282130911082,-19.453050875444802,-22.706126055357043,8.630309050772627,"[[0.00016091633032102204, 20], [0.0002512138067008519, 35]]",2,144,-1.3735080918945126
3,EI,L/Q,P,true,true,1,624,0.2334288532188886,193.44,31,0.7880794701986755,106.08,17,0.6608206682972538,-0.4142727795749567,0,0,-0.5476807317986117,0,0,0.00027575677091723965,149.76,24,15.375026615884169,-10.742603647090453,-13.91116338085469,5.6476114790287,"[[0.00033108954402892295, 20], [0.00027575677091723965, 24]]",2,104,-0.726759560659219
3,EI,F/S,P,false,true,0,1228,0.1927470488471815,1228,100,0.954083885209713,171.92,14,0.7293449405270424,-0.3156084894355958,0,0,-0.41377487441001426,0,0,0.000204357453672868,221.04,18,12.68613048269972,-6.369847399253439,-8.000320184478232,1.1607240618101544,"[[0.000204357453672868, 18]]",1,160,-0.7663477264261248
3,EI,2,P,false,true,0,882,1.1622065519959748,291.06,33,1.8865342163355407,211.68,24,0.9721031599905429,-0.028293348475752773,0,0,-0.013495146650427003,0,0,0.00017559612700097216,229.32,26,25.228172856205536,-0.7844150446333181,-0.365083816031338,-23.02430905077263,"[[0.00017559612700097216, 26]]",1,200,-0.08729087826356967
3,EI,F/S,P,false,true,0,723,0.29477058893357694,441.03000000000003,61,0.8758452665075577,144.60000000000002,20,0.7073852206290805,-0.3461798949522197,0,0,-0.46538080172813845,0,0,0.00041030613962276993,195.21,27,17.181631879001106,-13.178803551658381,-15.40750664211237,4.966670928514604,"[[0.0007306132189992219, 23], [0.00041030613962276993, 27]]",2,129,-1.6283031384239555
3,EI,L/Q,P,false,true,0,690,0.20331657734081582,524.4,76,0.9776750198886237,124.2,18,0.7316726302026341,-0.3124220915555569,0,0,-0.40242834549979833,0,0,0.000569625598261707,144.9,21,15.087152131809523,-6.9669015774489536,-8.757065123492039,0.6186686302736422,"[[0.000569625598261707, 21]]",1,104,-0.5510473600515617
3,EI,2,P,true,true,1,2465,0.41038583661770334,2193.85,89,1.073140413683373,1207.85,49,0.7649558925453578,-0.2679371036212725,1183.1999999999998,48,-0.3382374580533891,1183.1999999999998,48,0.00029786733610100965,1972.0,80,39.758383158935295,-69.70360924288394,-83.45549172466427,48.168936481277946,"[[0.0003321957992088397, 7], [0.00034220447920383404, 37], [0.00029786733610100965, 80]]",3,113,-1.4921460433349711
3,EI,B/S,N,false,true,0,915,0.5300870062371387,420.90000000000003,46,1.0795047732696896,0,0,0.745013346020448,-0.29435314664162676,0,0,-0.351868904907787,0,0,0.0006497670426217194,247.05,27,19.53785291830079,-8.820264585848584,-10.396137087255429,-1.2163710546944435,"[[0.0006497670426217194, 27]]",1,195,-0.76763528978622
3,EI,B/D,N,false,true,0,948,0.36520975071627493,701.52,74,0.9394888623707239,303.36,32,0.7078385877054301,-0.34553919474750516,0,0,-0.43863496781232114,0,0,0.0002861941961543462,341.28000000000003,36,25.08730220645989,-13.051410166450747,-16.299071154409216,2.508058032910437,"[[0.000272366228872552, 34], [0.0002861941961543462, 36]]",2,292,-0.6885090789477063
3,EI,F/S,N,true,true,1,697,0.1509511709570828,697,100,0.9585819411296739,174.25,25,0.733853728319538,-0.3094455504451757,0,0,-0.4080177619976382,0,0,0.0006365614118852204,195.16,28,20.180207506972586,-9.200519446458216,-11.81136167246935,1.3032022578323288,"[[0.0006365614118852204, 28]]",1,161,-0.5928196567402282
3,EI,1,N,false,true,0,787,0.2875590788691577,448.59000000000003,57,1.0094968178202068,220.36,28,0.7454487670407949,-0.2937688700888474,0,0,-0.3782595701650826,0,0,0.00015767266701546617,472.2,60,30.42297492072061,-55.6702234379259,-57.40265400926781,27.484273212865098,"[[0.0002476408506564432, 31], [0.00030515642907839245, 35], [0.00019131491226246944, 42], [0.00015767266701546617, 60]]",4,224,-1.9141013280048225
3,EI,H/C,N,false,true,0,874,0.06294927484611401,0,0,1.0604116945107398,0,0,0.7347388578375795,-0.3082401383607617,0,0,-0.36741540969703856,0,0,0.00023078714417126709,253.46,29,20.406984594803504,-10.361728122157597,-11.969006062774826,-0.5660927279162764,"[[0.00034906785757403804, 25], [0.00023078714417126709, 29]]",2,201,-0.9157189904476243
3,EI,H/C,P,true,true,1,1089,0.35543873233960566,468.27000000000004,43,0.8122016706443914,206.91000000000003,19,0.6655655489628325,-0.4071181501854451,0,0,-0.532252058790049,0,0,0.00010008702627308644,272.25,25,15.988450197148694,-11.280665507547656,-14.382437104156057,5.5207895783611765,"[[0.00019054771992540418, 21], [0.00010008702627308644, 25]]",2,202,-0.81264138659411
3,EI,1,P,false,true,0,1819,0.2326596675385563,0,0,0.7994729514717581,345.61,19,0.6849125810271051,-0.37846406780243413,0,0,-0.5191570956735823,0,0,0.0001667663443003745,400.18,22,14.820200450824473,-8.729297767384933,-11.820614868954998,4.713456642800319,"[[0.0001667663443003745, 22]]",1,345,-0.7326640231437617
3,EI,H/C,N,false,true,0,762,1.403664773882833,281.94,37,2.1932677008750994,190.5,25,1.0,0.0,297.18,39,0.0,297.18,39,0.00020784537281971256,205.74,27,27.0,0.0,0.0,-32.19141010342085,"[[0.00020784537281971256, 27]]",1,162,0.0
3,EI,H/C,P,false,true,0,810,0.46140583508014477,518.4,64,0.8617283950617284,137.7,17,0.702030192084096,-0.3537788672143687,0,0,-0.4762647102468962,0,0,0.0010095194010247591,153.9,19,12.740146651805036,-7.734841939023124,-9.71465768913417,2.823395061728394,"[[0.0010095194010247591, 19]]",1,114,-1.019240135438813
3,EI,H/C,P,true,true,1,674,0.6165607591542032,397.66,59,0.8419753086419753,148.28,22,0.6815146011540181,-0.38343760305082447,0,0,-0.5039787922300374,0,0,0.0008798697349270141,188.72,28,17.74616271976909,-13.433092116406566,-16.44830880685216,6.0242567901234585,"[[0.001122937282159138, 24], [0.0008798697349270141, 28]]",2,146,-1.659084750945055
3,EI,L/Q,N,false,true,0,810,0.10755924581090429,0,0,0.980246913580247,89.1,11,0.7351084234340721,-0.30773727577226123,0,0,-0.39844262573370903,0,0,0.0005729704708518916,145.79999999999998,18,12.326120937838128,-7.097010960878576,-8.645415150125663,1.5765432098765424,"[[0.0007235045847046048, 15], [0.0005729704708518916, 18]]",2,96,-1.1828615557036484
3,EI,L/Q,P,false,true,0,1186,0.5360667823902862,640.4399999999999,54,0.891358024691358,177.89999999999998,15,0.680240464962938,-0.3853089183770522,201.62,17,-0.4852361513711332,177.89999999999998,15,0.0003904005147669521,272.78,23,15.358781389883257,-9.311940427579357,-11.721433972761858,3.198246913580247,"[[0.0003904005147669521, 23]]",1,178,-0.6779316402773324
3,EI,F/S,N,false,true,0,1772,0.3277159636889795,1612.52,91,1.1481481481481481,301.24,17,0.8074068312964512,-0.21392760974145855,301.24,17,-0.2780715460069463,301.24,17,0.0002070467418910816,1346.7199999999998,76,25.721368737536388,-109.20435669793281,-105.61736606139992,58.94004713804712,"[[0.00023008688445624815, 20], [0.0002561151683779908, 67], [0.0002070467418910816, 76]]",3,306,-1.6747439405113522
3,EI,B/S,N,false,true,0,738,0.17953146091915484,738,100,0.9703703703703703,206.64,28,0.7179882258717452,-0.3313021085756886,0,0,-0.4171618267494943,0,0,0.00014915168054955934,302.58,41,25.87649144546136,-21.11313090244725,-22.55697593868331,4.699320987654321,"[[0.000267248983841841, 30], [0.000275635932444172, 33], [0.00020786032076587608, 36], [0.00014915168054955934, 41]]",4,192,-1.9756422890392502
3,EI,F/S,N,true,true,1,794,0.366630637231401,794,100,0.9901234567901235,190.56,24,0.7100780334054564,-0.3423804087811522,0,0,-0.41581569862292245,0,0,0.0005573254457095679,214.38000000000002,27,18.97732322166397,-9.528002744706592,-11.464667193847749,0.43006172839506196,"[[0.0005573254457095679, 27]]",1,192,-0.5035063539180246
3,EI,B/D,N,true,true,1,714,0.3026759404295406,714,100,0.9308641975308642,214.2,30,0.7189027325116116,-0.33002921203749336,0,0,-0.43235007047483465,0,0,0.0010916978749863524,285.59999999999997,40,26.848582118101447,-16.565472344545583,-19.919741108773927,4.3553580246913555,"[[0.0010916978749863524, 40]]",1,208,-1.3213855070056215
3,EI,B/D,N,true,true,1,994,0.3415802817087308,477.12,48,0.7827160493827161,188.85999999999999,19,0.666866254090824,-0.40516577177751834,0,0,-0.5441903459279069,0,0,0.0004543244263254468,218.67999999999998,22,14.455533342688742,-9.260206982970674,-12.256020061821806,4.922765432098766,"[[0.0004543244263254468, 22]]",1,176,-0.657805738030281
3,EI,L/Q,N,true,true,1,738,0.2519425498958643,738,100,1.1679012345679012,162.35999999999999,22,0.8032445279189876,-0.21909609343515965,0,0,-0.27485964167292853,0,0,0.0003030181862593483,287.82,39,24.95845744644729,-22.674259418909863,-21.70041803417151,2.144258436213992,"[[0.0004891631103737848, 24], [0.0004517618530931198, 28], [0.00042167461945845087, 36], [0.0003030181862593483, 39]]",4,168,-2.3800798193285724
3,EI,2,N,true,true,1,712,0.16457817578194672,712,100,0.9604938271604938,156.64000000000001,22,0.7400783110104954,-0.3009992726932063,0,0,-0.40175744727053875,0,0,0.0009546431504938431,185.12,26,18.645635273190315,-8.775691213580906,-11.181214963648893,1.435851851851852,"[[0.0009546431504938431, 26]]",1,144,-0.9055357544071115
3,EI,L/Q,N,false,true,0,704,0.18234580272324072,704,100,0.8518518518518519,225.28,32,0.6595694865458319,-0.41616794990975314,218.24,31,-0.5200132971396583,218.24,31,0.00033877282930313304,295.68,42,26.062955734109128,-20.744566137216502,-24.4534195131769,7.923358024691353,"[[0.0002471048872564024, 35], [0.0002590615753494546, 38], [0.00033877282930313304, 42]]",3,224,-1.4386782404828615
3,EI,B/D,P,false,true,0,1019,0.6280773799915886,438.16999999999996,43,0.9111111111111111,183.42,18,0.6963918522754255,-0.3618427709333617,0,0,-0.4606564839466003,0,0,0.0002654349344309132,254.75,25,16.442691771239627,-10.734411936676482,-13.239413894677769,3.6966666666666654,"[[0.00038837321985154703, 21], [0.0002654349344309132, 25]]",2,193,-1.1091402808761859
3,EI,H/C,N,true,true,1,2012,0.28293729231118425,2012,100,1.1777777777777778,201.20000000000002,10,0.7967082905081037,-0.22726667658983177,0,0,-0.2765733042923153,0,0,0.00028344036363513875,1468.76,73,21.79780279052572,-137.68888076716436,-98.09100201995001,46.213896480880926,"[[0.0001925046871113056, 13], [0.000209448195200167, 59], [0.00028344036363513875, 73]]",3,194,-1.0500079407452125
3,EI,B/S,N,true,true,1,1251,0.5359499998784779,550.4399999999999,44,0.9209876543209876,187.65,15,0.6996530944200471,-0.3571706461787223,0,0,-0.4535841289338185,0,0,0.00044355888336298013,225.18,18,12.359540390391771,-6.798340319436321,-8.480307325630502,1.6345651577503428,"[[0.00044355888336298013, 18]]",1,193,-0.699868742071707
3,EI,B/S,P,true,true,1,770,0.4317412169609987,500.5,65,0.8814814814814815,192.5,25,0.6810208369278488,-0.38416237575615503,0,0,-0.487234225581326,0,0,0.00025672859452836205,261.8,34,21.56572512974111,-16.23718628677086,-19.17666281798641,5.822555359592397,"[[0.0003206669873336542, 27], [0.0004592855551420792, 31], [0.00025672859452836205, 34]]",3,192,-1.612621624832986
3,EI,B/D,P,false,true,0,855,0.20627519147908785,855,100,1.0493827160493827,213.75000000000003,25,0.7614444614082748,-0.2725380424540457,0,0,-0.34983719419155346,0,0,0.00020688015854619874,290.70000000000005,34,23.37146841537938,-13.931039038261911,-15.386598671340234,0.6277846364883422,"[[0.00034193865660844445, 27], [0.00029981203928996695, 29], [0.00020688015854619874, 34]]",3,191,-1.550931653420962
3,EI,B/D,P,true,true,1,865,0.3223050469108355,605.5,70,0.9901234567901235,224.9,26,0.7449100203733509,-0.29449184591917804,0,0,-0.38612548429888327,0,0,0.00024390469555136962,276.8,32,23.119016094316283,-10.54258621696078,-13.303213620713896,0.9744885361552037,"[[0.00036299901536517053, 29], [0.00024390469555136962, 32]]",2,217,-0.8319395739432733
3,EI,L/Q,N,true,true,1,873,0.26317818116119435,873,100,0.8617283950617284,209.52,24,0.6985421979823356,-0.3587596898230609,0,0,-0.47953575663471115,0,0,0.0004613572723433395,244.44,28,19.335341070779048,-10.386091858071884,-13.762612543131105,4.135331569664902,"[[0.0004613572723433395, 28]]",1,209,-0.5926897043380548
3,EI,1,N,true,true,1,712,0.31402878676135926,712,100,0.9209876543209876,220.72,31,0.7306894451013738,-0.3137667452032477,0,0,-0.42564107227215753,0,0,0.0005212654663014002,270.56,38,26.906938159144158,-13.27814551446269,-17.429500493939766,3.9316268861454042,"[[0.00028249644249307563, 34], [0.0005212654663014002, 38]]",2,208,-0.8725149109953363
3,EI,B/S,P,false,true,0,745,0.17571293622408016,0,0,1.039506172839506,178.8,24,0.7732360040284805,-0.2571709677702538,0,0,-0.3434775515966164,0,0,0.00019685466286970736,245.85,33,23.475253944029955,-11.863164865569159,-14.062249807929506,0.5629879482657261,"[[0.0003566368845210136, 26], [0.0003001543722932645, 29], [0.00019685466286970736, 33]]",3,161,-1.1034804421031783
3,EI,B/S,P,true,true,1,891,0.36748587819054185,632.61,71,0.9308641975308642,204.93,23,0.7065753890287308,-0.34732537479567244,0,0,-0.4433211005792612,0,0,0.000256747749969866,267.3,30,19.69552733199457,-13.149808525538475,-15.642905444319274,3.738829903978052,"[[0.0004345739474807941, 25], [0.0003366628414033832, 27], [0.000256747749969866, 30]]",3,185,-1.216068853633348
3,EI,1,P,true,true,1,962,0.3605790442607398,519.4799999999999,54,1.108641975308642,202.01999999999998,21,0.7800433741485523,-0.24840575296180128,0,0,-0.3133324761219771,0,0,0.00024618739487454157,307.84,32,21.175042823334344,-16.678898820038743,-17.286254517837417,2.2700776014109305,"[[0.0004273292946581624, 25], [0.0003592981185958787, 27], [0.00024618739487454157, 32]]",3,201,-2.26187491348938
3,EI,B/D,P,true,true,1,619,0.366630637231401,414.73,67,0.9111111111111111,173.32000000000002,28,0.7226686047438613,-0.32480452325316955,0,0,-0.4369001714311105,0,0,0.0020092589916492374,216.65,35,24.29361324115097,-13.048075678407164,-16.735716910186365,4.060021262002744,"[[0.0020092589916492374, 35]]",1,161,-1.159124490911216
4,practice,null,null,null,false,null,1583,1.3720121964743233,997.29,63,1.9008524758850354,997.29,63,190.08524758850353,5.247472643055957,997.29,63,1.9008524758850354,997.29,63,0.0005107849736347536,1060.61,67,1801.1514778046403,80.85031465673214,48.37107198859752,13.832494749898435,"[[0.0005107849736347536, 67]]",1,642,4.938899364289905
4,practice,null,null,null,true,null,1011,0.18899463289019863,404.4,40,1.0887418232118422,333.63,33,0.7601344458442775,-0.27425995892046856,283.08,28,-0.33639726797865066,283.08,28,0.0004195956285459896,374.07,37,27.722663374647276,-10.73745132260921,-12.88158201349974,-3.0227817956584717,"[[0.0004195956285459896, 37]]",1,292,-0.6864072325007824
